material_id,formula,crystal_system,battery_family,is_stable,energy_above_hull,band_gap,india_feasibility_score,india_decision_label,india_rule_reason,predicted_stable_probability,predicted_is_stable,predicted_energy_above_hull,final_recommendation_score,parsed_elements,blocked_elements,predicted_energy_above_hull_clipped,family_rank,shortlist_rule_type,shortlist_rejection_reason,shortlist_score
mp-1177667,Li3FePCO7,Triclinic,LFP-family,False,0.050508439,3.7475,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0022691654,False,0.03256819,38.54,C;Fe;Li;O;P,,0.03256819,1,Benchmark family exception,Included in final shortlist,47.19
mp-26581,LiFe2(PO4)3,Trigonal,LFP-family,False,0.078925199,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027509963,False,0.029361947,37.77,Fe;Li;O;P,,0.029361947,1,Benchmark family exception,Included in final shortlist,47.15
mp-752696,Li3FePCO7,Monoclinic,LFP-family,False,0.040641436,4.3622,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008645048,False,0.037813038,39.72,C;Fe;Li;O;P,,0.037813038,1,Benchmark family exception,Included in final shortlist,47.13
mp-849337,NaLi3Ti2Fe2(PO4)6,Trigonal,LFP-family,False,0.013982223,2.4454,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.064568214,False,0.05419085,43.87,Fe;Li;Na;O;P;Ti,,0.05419085,1,Benchmark family exception,Included in final shortlist,47.07
mp-1223044,Li3ZnFe2(PO4)3,Triclinic,LFP-family,False,0.017139692,3.6958,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.007068606,False,0.03785256,39.62,Fe;Li;O;P;Zn,,0.03785256,1,Benchmark family exception,Included in final shortlist,47.05
mp-766014,Li6CrFe3(PO4)6,Triclinic,LFP-family,False,0.048139764,2.3887,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.051670775,False,0.04449243,41.5,Cr;Fe;Li;O;P,,0.04449243,1,Benchmark family exception,Included in final shortlist,47.03
mp-770489,Li6Cr3Fe(PO4)6,Triclinic,LFP-family,False,0.043275714,2.3776,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.051670775,False,0.04449243,41.5,Cr;Fe;Li;O;P,,0.04449243,1,Benchmark family exception,Included in final shortlist,47.03
mp-756057,Li2VFeP2(O4F)2,Triclinic,LFP-family,False,0.062735034,1.8424,90,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.047710117,False,0.03313046,38.86,F;Fe;Li;O;P;V,,0.03313046,1,Benchmark family exception,Included in final shortlist,47.02
mp-770772,NaLi2FePCO7,Monoclinic,LFP-family,False,0.025701402,4.1713,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.007894102,False,0.03826841,39.67,C;Fe;Li;Na;O;P,,0.03826841,1,Benchmark family exception,Included in final shortlist,47.0
mp-755968,Na5LiFe2P2(CO7)2,Monoclinic,LFP-family,False,0.009503854,3.7977,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.005183675,False,0.041289926,40.31,C;Fe;Li;Na;O;P,,0.041289926,1,Benchmark family exception,Included in final shortlist,46.98
mp-765598,Li3Fe2(PO4)3,Cubic,LFP-family,False,0.053827087,2.4593,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.08629347,False,0.04908296,42.78,Fe;Li;O;P,,0.04908296,1,Benchmark family exception,Included in final shortlist,46.97
mp-756740,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.030383958,1.3676,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00918361,False,0.038722,39.75,C;Fe;Li;O;P,,0.038722,1,Benchmark family exception,Included in final shortlist,46.97
mp-1222830,Li2InFe(P2O7)2,Triclinic,LFP-family,True,0.0,2.7432,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00932433,False,0.042518567,40.56,Fe;In;Li;O;P,,0.042518567,1,Benchmark family exception,Included in final shortlist,46.92
mp-754968,Li3FePCO7,Triclinic,LFP-family,False,0.046245171,4.2053,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0057035787,False,0.03844138,39.54,C;Fe;Li;O;P,,0.03844138,1,Benchmark family exception,Included in final shortlist,46.87
mp-754987,Li3FePCO7,Triclinic,LFP-family,False,0.03794644,4.2201,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0057035787,False,0.03844138,39.54,C;Fe;Li;O;P,,0.03844138,1,Benchmark family exception,Included in final shortlist,46.87
mp-850955,LiFeP3(H7O8)2,Triclinic,LFP-family,False,0.037296408,3.9327,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.005426663,False,0.03499439,38.73,Fe;H;Li;O;P,,0.03499439,1,Benchmark family exception,Included in final shortlist,46.85
mp-1177765,Li2VFeP2(HO5)2,Triclinic,LFP-family,False,0.012711799,1.7279,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.026147997,False,0.04377829,40.77,Fe;H;Li;O;P;V,,0.04377829,1,Benchmark family exception,Included in final shortlist,46.72
mp-756223,Li2FePCO7,Triclinic,LFP-family,False,0.011991927,2.4399,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.016285885,False,0.045136318,40.98,C;Fe;Li;O;P,,0.045136318,1,Benchmark family exception,Included in final shortlist,46.71
mp-755819,Li2FePCO7,Monoclinic,LFP-family,False,0.013757391,2.4943,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.00936699,False,0.043627452,40.56,C;Fe;Li;O;P,,0.043627452,1,Benchmark family exception,Included in final shortlist,46.7
mp-771344,Li3FePCO7,Monoclinic,LFP-family,False,0.045829259,4.1491,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.006380898,False,0.03942079,39.58,C;Fe;Li;O;P,,0.03942079,1,Benchmark family exception,Included in final shortlist,46.7
mp-757095,Li2Fe(PO4)2,Trigonal,LFP-family,False,0.067675003,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0023412013,False,0.031592846,37.74,Fe;Li;O;P,,0.031592846,1,Benchmark family exception,Included in final shortlist,46.69
mp-768491,Li2FePCO7,Triclinic,LFP-family,False,0.013066808,2.272,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015719637,False,0.045136318,40.94,C;Fe;Li;O;P,,0.045136318,1,Benchmark family exception,Included in final shortlist,46.68
mp-1177762,Li2VFeP2(O4F)2,Triclinic,LFP-family,False,0.074626902,1.7344,90,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.055235807,False,0.036623638,39.31,F;Fe;Li;O;P;V,,0.036623638,1,Benchmark family exception,Included in final shortlist,46.66
mp-753770,Li2FePCO7,Triclinic,LFP-family,False,0.008345268,2.3388,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015357055,False,0.045136318,40.92,C;Fe;Li;O;P,,0.045136318,1,Benchmark family exception,Included in final shortlist,46.66
mp-768471,Li2FePCO7,Triclinic,LFP-family,False,0.014101428,2.3391,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015357055,False,0.045136318,40.92,C;Fe;Li;O;P,,0.045136318,1,Benchmark family exception,Included in final shortlist,46.66
mp-765988,LiVFeP2(HO5)2,Triclinic,LFP-family,False,0.021866721,1.7801,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02219281,False,0.04363557,40.53,Fe;H;Li;O;P;V,,0.04363557,1,Benchmark family exception,Included in final shortlist,46.57
mp-1177766,Li2VFeP2(HO5)2,Triclinic,LFP-family,False,0.015099255,1.7845,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02219281,False,0.04363557,40.53,Fe;H;Li;O;P;V,,0.04363557,1,Benchmark family exception,Included in final shortlist,46.57
mp-756441,Li2FePCO7,Triclinic,LFP-family,False,0.173853103,2.0936,95,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.023930272,False,0.039347798,39.44,C;Fe;Li;O;P,,0.039347798,1,Benchmark family exception,Included in final shortlist,46.46
mp-1305316,LiFe(PO3)3,Trigonal,LFP-family,False,0.034602554,4.1561,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.014076672,False,0.03886347,39.24,Fe;Li;O;P,,0.03886347,1,Benchmark family exception,Included in final shortlist,46.46
mp-766138,Li3Fe2(PO5)2,Orthorhombic,LFP-family,False,0.108181009,0.0,93,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0041634734,False,0.03143312,37.45,Fe;Li;O;P,,0.03143312,1,Benchmark family exception,Included in final shortlist,46.45
mp-1176997,Li6FeSn3(PO4)6,Triclinic,LFP-family,False,0.071198336,2.4207,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.053294398,False,0.04449243,40.8,Fe;Li;O;P;Sn,,0.04449243,1,Benchmark family exception,Included in final shortlist,46.4
mp-25393,Li2FePO4F,Triclinic,LFP-family,False,0.040400715,4.1935,92,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0044512823,False,0.030179678,37.07,F;Fe;Li;O;P,,0.030179678,1,Benchmark family exception,Included in final shortlist,46.36
mp-760258,Li2VFeP2(HO5)2,Triclinic,LFP-family,False,0.01133359,1.646,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01768017,False,0.04377829,40.26,Fe;H;Li;O;P;V,,0.04377829,1,Benchmark family exception,Included in final shortlist,46.34
mp-766818,Li3FePCO7,Triclinic,LFP-family,False,0.051218611,3.5301,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0037741421,False,0.037240136,38.63,C;Fe;Li;O;P,,0.037240136,1,Benchmark family exception,Included in final shortlist,46.32
mp-764571,Li2VFeP2(O4F)2,Triclinic,LFP-family,False,0.075156789,1.7139,90,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.04733507,False,0.036623638,38.84,F;Fe;Li;O;P;V,,0.036623638,1,Benchmark family exception,Included in final shortlist,46.31
mp-764318,Li2VFe(P2O7)2,Triclinic,LFP-family,False,0.000702941,1.7389,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.018530505,False,0.04474807,40.31,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,46.18
mp-756326,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.034804307,1.2001,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0043371776,False,0.04155156,39.46,C;Fe;Li;O;P,,0.04155156,1,Benchmark family exception,Included in final shortlist,46.18
mp-766788,Li3FePCO7,Triclinic,LFP-family,False,0.053311236,3.0219,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.005328054,False,0.038326014,38.72,C;Fe;Li;O;P,,0.038326014,1,Benchmark family exception,Included in final shortlist,46.17
mp-1223507,Li5CrFe4(P2O7)5,Triclinic,LFP-family,False,0.005086536,2.4695,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01079686,False,0.043160085,39.85,Cr;Fe;Li;O;P,,0.043160085,1,Benchmark family exception,Included in final shortlist,46.15
mp-766101,Li2FeP2HO8,Monoclinic,LFP-family,True,0.0,2.4221,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.02416764,False,0.049891405,41.45,Fe;H;Li;O;P,,0.049891405,1,Benchmark family exception,Included in final shortlist,46.11
mp-764299,Li2VFe(P2O7)2,Triclinic,LFP-family,False,0.000190141,1.8187,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015878113,False,0.044605352,40.15,Fe;Li;O;P;V,,0.044605352,1,Benchmark family exception,Included in final shortlist,46.09
mp-1177778,Li2VFe(P2O7)2,Triclinic,LFP-family,False,0.000717423,1.8187,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015878113,False,0.044605352,40.15,Fe;Li;O;P;V,,0.044605352,1,Benchmark family exception,Included in final shortlist,46.09
mp-768722,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.031390402,1.4255,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011644469,False,0.043765523,39.9,C;Fe;Li;O;P,,0.043765523,1,Benchmark family exception,Included in final shortlist,46.07
mp-759428,Li2VFe(P2O7)2,Triclinic,LFP-family,False,0.000751043,1.8673,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.016779644,False,0.044995315,40.21,Fe;Li;O;P;V,,0.044995315,1,Benchmark family exception,Included in final shortlist,46.06
mp-1177780,Li2VFe(P2O7)2,Triclinic,LFP-family,False,0.000769788,1.8738,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.016779644,False,0.044995315,40.21,Fe;Li;O;P;V,,0.044995315,1,Benchmark family exception,Included in final shortlist,46.06
mp-752490,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.005656277,1.7188,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015792223,False,0.04474807,40.15,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,46.06
mp-774462,LiFePO5,Orthorhombic,LFP-family,False,0.098052735,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.003562458,False,0.03500252,37.81,Fe;Li;O;P,,0.03500252,1,Benchmark family exception,Included in final shortlist,46.06
mp-757351,Li2Fe(PO4)2,Orthorhombic,LFP-family,False,0.052006872,0.0,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0030198481,False,0.03500252,37.78,Fe;Li;O;P,,0.03500252,1,Benchmark family exception,Included in final shortlist,46.04
mp-753272,Li3Fe2P4HO14,Triclinic,LFP-family,False,0.039411484,4.0848,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011599154,False,0.040602926,39.1,Fe;H;Li;O;P,,0.040602926,1,Benchmark family exception,Included in final shortlist,46.0
mp-1177405,Li4FeP6(HO2)12,Triclinic,LFP-family,False,0.049025035,4.1488,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011599154,False,0.040602926,39.1,Fe;H;Li;O;P,,0.040602926,1,Benchmark family exception,Included in final shortlist,46.0
mp-768720,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.031601866,1.5819,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009874102,False,0.043765523,39.79,C;Fe;Li;O;P,,0.043765523,1,Benchmark family exception,Included in final shortlist,45.99
mp-1177151,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.029809837,1.6247,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009874102,False,0.043765523,39.79,C;Fe;Li;O;P,,0.043765523,1,Benchmark family exception,Included in final shortlist,45.99
mp-757108,Li3FePCO7,Monoclinic,LFP-family,False,0.057617189,4.2595,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0059969896,False,0.03942079,38.76,C;Fe;Li;O;P,,0.03942079,1,Benchmark family exception,Included in final shortlist,45.99
mp-755726,Li2FePCO7,Triclinic,LFP-family,False,0.030147476,2.2748,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015719637,False,0.045136318,40.14,C;Fe;Li;O;P,,0.045136318,1,Benchmark family exception,Included in final shortlist,45.98
mp-759529,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.008939678,1.509,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013878688,False,0.04474807,40.03,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.97
mp-755383,Li3FeP2HO8,Triclinic,LFP-family,False,0.034161037,4.2413,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.010904734,False,0.040602926,39.05,Fe;H;Li;O;P,,0.040602926,1,Benchmark family exception,Included in final shortlist,45.97
mp-1651026,LiFePH2O5,Monoclinic,LFP-family,False,0.040876412,3.8725,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011528992,False,0.040796686,39.09,Fe;H;Li;O;P,,0.040796686,1,Benchmark family exception,Included in final shortlist,45.96
mp-759761,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.008314601,1.5817,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013027809,False,0.04474807,39.98,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.94
mp-759801,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.008212865,1.5943,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013027809,False,0.04474807,39.98,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.94
mp-1235847,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.014635199,1.587,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013027809,False,0.04474807,39.98,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.94
mp-1177422,Li4Fe2P4H3O16,Triclinic,LFP-family,False,0.02142687,1.5845,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013027809,False,0.04474807,39.98,Fe;H;Li;O;P,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.94
mp-774930,Li4Fe5P6WO24,Triclinic,LFP-family,False,0.088354114,2.0987,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.045166213,False,0.044995315,40.31,Fe;Li;O;P;W,,0.044995315,1,Benchmark family exception,Included in final shortlist,45.93
mp-768862,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.033120983,1.3813,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013905635,False,0.045013405,40.03,C;Fe;Li;O;P,,0.045013405,1,Benchmark family exception,Included in final shortlist,45.92
mp-759820,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.008281464,1.6157,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01249793,False,0.04474807,39.95,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.91
mp-759903,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.008124186,1.637,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01249793,False,0.04474807,39.95,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.91
mp-765981,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.005766721,1.6447,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01249793,False,0.04474807,39.95,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.91
mp-1235295,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.021379211,1.6635,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01249793,False,0.04474807,39.95,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.91
mp-1176547,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.008261549,1.6263,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01249793,False,0.04474807,39.95,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.91
mp-756333,LiFe2P2HO8,Monoclinic,LFP-family,False,0.035380372,3.7674,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0096777035,False,0.040796686,38.98,Fe;H;Li;O;P,,0.040796686,1,Benchmark family exception,Included in final shortlist,45.88
mp-753451,LiFe2P2HO8,Triclinic,LFP-family,False,0.026520219,3.7997,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01054001,False,0.04128579,39.03,Fe;H;Li;O;P,,0.04128579,1,Benchmark family exception,Included in final shortlist,45.82
mp-1638898,Li2FePHO5,Triclinic,LFP-family,False,0.046805965,3.7864,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01054001,False,0.04128579,39.03,Fe;H;Li;O;P,,0.04128579,1,Benchmark family exception,Included in final shortlist,45.82
mp-759855,LiVFeP2(HO5)2,Triclinic,LFP-family,False,0.025539498,1.4905,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.019622087,False,0.04377829,39.58,Fe;H;Li;O;P;V,,0.04377829,1,Benchmark family exception,Included in final shortlist,45.73
mp-1177175,Li5Fe2P2(CO7)2,Triclinic,LFP-family,False,0.037147219,1.2674,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013563177,False,0.04591599,40.01,C;Fe;Li;O;P,,0.04591599,1,Benchmark family exception,Included in final shortlist,45.73
mp-765510,LiFePO5,Orthorhombic,LFP-family,False,0.114600927,0.0,93,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.003562458,False,0.03500252,37.41,Fe;Li;O;P,,0.03500252,1,Benchmark family exception,Included in final shortlist,45.71
mp-772237,NaLi5Fe2P2(CO7)2,Monoclinic,LFP-family,False,0.041105703,2.1727,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.017092759,False,0.046825867,40.23,C;Fe;Li;Na;O;P,,0.046825867,1,Benchmark family exception,Included in final shortlist,45.7
mp-759528,LiVFeP2(HO5)2,Triclinic,LFP-family,False,0.026650986,1.5659,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.018425664,False,0.04377829,39.51,Fe;H;Li;O;P;V,,0.04377829,1,Benchmark family exception,Included in final shortlist,45.67
mp-760297,LiVFeP2(HO5)2,Triclinic,LFP-family,False,0.029039035,1.5384,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.018425664,False,0.04377829,39.51,Fe;H;Li;O;P;V,,0.04377829,1,Benchmark family exception,Included in final shortlist,45.67
mp-1172969,Li2FePO4F,Triclinic,LFP-family,False,0.058497153,4.2299,90,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0044512823,False,0.030179678,36.27,F;Fe;Li;O;P,,0.030179678,1,Benchmark family exception,Included in final shortlist,45.66
mp-772274,NaLi5Fe2P2(CO7)2,Monoclinic,LFP-family,False,0.041202638,2.0608,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.017731756,False,0.04802106,40.26,C;Fe;Li;Na;O;P,,0.04802106,1,Benchmark family exception,Included in final shortlist,45.49
mp-26003,LiFe(PO3)3,Triclinic,LFP-family,True,0.0,3.9487,100,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0075455345,False,0.04934143,40.45,Fe;Li;O;P,,0.04934143,1,Benchmark family exception,Included in final shortlist,45.47
mp-772093,LiFePO4,Orthorhombic,LFP-family,False,0.091543637,3.3709,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.015418601,False,0.04076048,38.53,Fe;Li;O;P,,0.04076048,1,Benchmark family exception,Included in final shortlist,45.44
mp-759228,Li2FeP4(H4O5)4,Monoclinic,LFP-family,False,0.014989369,4.0948,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.009003178,False,0.046416074,39.74,Fe;H;Li;O;P,,0.046416074,1,Benchmark family exception,Included in final shortlist,45.42
mp-757753,Li6VFe3(PO4)6,Triclinic,LFP-family,False,0.049705794,1.7539,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.016128816,False,0.04474807,39.37,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.38
mp-25445,Li3FePCO7,Monoclinic,LFP-family,False,0.039936918,4.3732,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.008515642,False,0.046779882,39.71,C;Fe;Li;O;P,,0.046779882,1,Benchmark family exception,Included in final shortlist,45.33
mp-779056,Li2FeP2O7,Monoclinic,LFP-family,False,0.004362179,4.1447,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0070254407,False,0.04644448,39.62,Fe;Li;O;P,,0.04644448,1,Benchmark family exception,Included in final shortlist,45.33
mp-1177317,Li4TiFe3Sn2(PO4)6,Triclinic,LFP-family,False,0.039839653,1.5117,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.018900892,False,0.04915006,40.33,Fe;Li;O;P;Sn;Ti,,0.04915006,1,Benchmark family exception,Included in final shortlist,45.32
mp-1665188,Li2CrFe(PO4)2,Triclinic,LFP-family,False,0.019907817,2.5057,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.016569596,False,0.048698872,40.19,Cr;Fe;Li;O;P,,0.048698872,1,Benchmark family exception,Included in final shortlist,45.31
mp-850985,LiFeP2HO7,Triclinic,LFP-family,False,0.06201197,4.142,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011599154,False,0.040602926,38.3,Fe;H;Li;O;P,,0.040602926,1,Benchmark family exception,Included in final shortlist,45.3
mp-1101725,Na6Li3Fe6(PO4)8,Triclinic,LFP-family,False,0.039931085,1.4336,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.014273271,False,0.04474807,39.26,Fe;Li;Na;O;P,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.29
mp-754533,LiFeP2HO7,Triclinic,LFP-family,False,0.052354511,4.0823,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01113101,False,0.040602926,38.27,Fe;H;Li;O;P,,0.040602926,1,Benchmark family exception,Included in final shortlist,45.28
mp-1177403,Li4FeP6(H4O11)2,Triclinic,LFP-family,False,0.054006616,4.0633,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01113101,False,0.040602926,38.27,Fe;H;Li;O;P,,0.040602926,1,Benchmark family exception,Included in final shortlist,45.28
mp-1982622,Li2FeP2O7,Triclinic,LFP-family,False,0.047157999,4.0783,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.002435356,False,0.042175945,38.55,Fe;Li;O;P,,0.042175945,1,Benchmark family exception,Included in final shortlist,45.27
mp-1177776,Li2VFe(P2O7)2,Monoclinic,LFP-family,False,0.000983437,1.8972,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.022903243,False,0.05039429,40.57,Fe;Li;O;P;V,,0.05039429,1,Benchmark family exception,Included in final shortlist,45.25
mp-1235226,LiVFe(P2O7)2,Triclinic,LFP-family,False,0.027297968,1.5996,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.013027809,False,0.04474807,39.18,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.24
mp-1176939,Li6V3Fe(PO4)6,Triclinic,LFP-family,False,0.046796763,1.6169,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.01249793,False,0.04474807,39.15,Fe;Li;O;P;V,,0.04474807,1,Benchmark family exception,Included in final shortlist,45.21
mp-760164,Li2VFe(P2O7)2,Monoclinic,LFP-family,False,0.000885864,1.7396,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.020429708,False,0.050147045,40.43,Fe;Li;O;P;V,,0.050147045,1,Benchmark family exception,Included in final shortlist,45.19
mp-756776,Li2FePHO5,Triclinic,LFP-family,False,0.059876966,3.9833,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.011769582,False,0.04128579,38.31,Fe;H;Li;O;P,,0.04128579,1,Benchmark family exception,Included in final shortlist,45.17
mp-849240,Li2Fe3P4(HO4)4,Monoclinic,LFP-family,False,0.021336941,3.7766,98,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0061740666,False,0.04709894,39.57,Fe;H;Li;O;P,,0.04709894,1,Benchmark family exception,Included in final shortlist,45.16
mp-776769,Li2Fe2(PO4)3,Monoclinic,LFP-family,False,0.041888839,0.0,96,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0027125052,False,0.042911265,38.56,Fe;Li;O;P,,0.042911265,1,Benchmark family exception,Included in final shortlist,45.14
mp-758649,Li4Fe(PO3)6,Triclinic,LFP-family,False,0.052546146,4.6312,94,Recommend,India-friendly benchmark family; avoids nickel and cobalt.,0.0059920684,False,0.04024859,37.96,Fe;Li;O;P,,0.04024859,1,Benchmark family exception,Included in final shortlist,45.12
