feature_count,feature_names,angle_scale,angle_scale_value,c_value,quantum_state_size,train_validation_rows,cross_validation_splits,cv_accuracy,cv_stable_precision,cv_stable_recall,cv_stable_f1
4,scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_mn; scaled_has_si,pi,3.141593,0.1,16,800,4,0.69,0.6531,0.8525,0.7347
6,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,pi_over_2,1.570796,1.0,64,800,4,0.7462,0.77,0.7025,0.7346
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_mn; scaled_has_c; scaled_has_s,pi,3.141593,0.1,64,800,4,0.7425,0.7594,0.7125,0.7346
8,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,pi,3.141593,0.5,256,800,4,0.7387,0.7457,0.725,0.7346
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,pi_over_2,1.570796,5.0,64,800,4,0.73,0.7206,0.75,0.7346
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,pi_over_2,1.570796,5.0,64,800,4,0.7287,0.7181,0.7525,0.7346
8,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,pi,3.141593,0.1,256,800,4,0.7438,0.7634,0.71,0.7345
6,scaled_formation_energy_per_atom; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,2.0,64,800,4,0.7425,0.758,0.7125,0.7345
6,scaled_space_group_number; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,64,800,4,0.7362,0.7395,0.73,0.7345
6,scaled_space_group_number; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,10.0,64,800,4,0.7362,0.7395,0.73,0.7345
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,pi_over_2,1.570796,10.0,64,800,4,0.7287,0.718,0.7525,0.7345
4,scaled_formation_energy_per_atom; scaled_has_p; scaled_has_mn; scaled_has_si,pi,3.141593,2.0,16,800,4,0.7262,0.712,0.76,0.7345
6,scaled_space_group_number; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,pi_over_2,1.570796,5.0,64,800,4,0.7238,0.7167,0.765,0.7345
4,scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_mn; scaled_has_s,pi_over_2,1.570796,0.5,16,800,4,0.7088,0.6861,0.8,0.7345
6,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,pi_over_2,1.570796,0.5,64,800,4,0.6975,0.6597,0.8325,0.7345
4,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_p; scaled_has_mn,pi,3.141593,1.0,16,800,4,0.7387,0.747,0.7225,0.7344
8,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,2.0,256,800,4,0.7338,0.7319,0.7375,0.7344
8,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,pi_over_2,1.570796,0.1,256,800,4,0.7125,0.6951,0.79,0.7344
4,scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_s,pi,3.141593,5.0,16,800,4,0.6612,0.6047,0.935,0.7344
4,scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_s,pi,3.141593,10.0,16,800,4,0.6612,0.6047,0.935,0.7344
6,scaled_space_group_number; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,2.0,64,800,4,0.7362,0.7392,0.73,0.7343
8,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,pi_over_2,1.570796,0.1,256,800,4,0.715,0.7,0.785,0.7343
8,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,pi_over_2,1.570796,0.5,256,800,4,0.7125,0.6857,0.8025,0.7343
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_s,pi_over_2,1.570796,0.5,16,800,4,0.7438,0.7634,0.7075,0.7342
8,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,1.0,256,800,4,0.7425,0.7555,0.715,0.7342
8,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,256,800,4,0.735,0.7347,0.735,0.7342
6,scaled_space_group_number; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,64,800,4,0.735,0.7364,0.7325,0.7342
6,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_c; scaled_has_si,pi,3.141593,1.0,64,800,4,0.7437,0.7636,0.7075,0.7341
8,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,10.0,256,800,4,0.735,0.7349,0.735,0.7341
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,pi,3.141593,10.0,64,800,4,0.7312,0.7251,0.745,0.7341
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,pi_over_2,1.570796,1.0,64,800,4,0.7112,0.6865,0.8,0.7341
6,scaled_band_gap; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,2.0,64,800,4,0.67,0.6173,0.9075,0.7341
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_p; scaled_has_mn; scaled_has_s,pi,3.141593,0.1,64,800,4,0.74,0.7521,0.7175,0.734
4,scaled_space_group_number; scaled_has_fe; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,16,800,4,0.7362,0.7387,0.73,0.734
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_si,pi,3.141593,1.0,16,800,4,0.7425,0.7601,0.71,0.7339
6,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_c; scaled_has_si,pi_over_2,1.570796,2.0,64,800,4,0.7425,0.7604,0.71,0.7339
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,pi_over_2,1.570796,2.0,64,800,4,0.7075,0.6792,0.81,0.7339
6,scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,pi,3.141593,2.0,64,800,4,0.6938,0.6487,0.845,0.7339
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_mn; scaled_has_c,pi,3.141593,0.1,64,800,4,0.7437,0.7634,0.7075,0.7338
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,pi_over_2,1.570796,1.0,64,800,4,0.74,0.7518,0.7175,0.7338
4,scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_si,pi,3.141593,10.0,16,800,4,0.735,0.7366,0.7325,0.7338
8,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,0.5,256,800,4,0.735,0.7387,0.73,0.7338
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,pi_over_2,1.570796,10.0,64,800,4,0.7362,0.7408,0.7275,0.7337
4,scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_mn,pi,3.141593,0.5,16,800,4,0.7163,0.706,0.7725,0.7337
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,pi,3.141593,2.0,64,800,4,0.7438,0.7626,0.7075,0.7336
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,pi,3.141593,5.0,64,800,4,0.7412,0.7546,0.715,0.7336
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_p; scaled_has_c; scaled_has_s,pi,3.141593,0.1,64,800,4,0.7363,0.7407,0.7275,0.7336
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_si,pi,3.141593,5.0,64,800,4,0.735,0.7363,0.7325,0.7336
6,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,pi,3.141593,2.0,64,800,4,0.735,0.7382,0.73,0.7336
8,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,2.0,256,800,4,0.73,0.7255,0.7475,0.7336
6,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,pi_over_2,1.570796,1.0,64,800,4,0.7138,0.7011,0.78,0.7336
6,scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,pi,3.141593,0.1,64,800,4,0.6962,0.6608,0.835,0.7336
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_s,pi,3.141593,0.5,64,800,4,0.7412,0.7539,0.715,0.7335
4,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_p; scaled_has_mn,pi_over_2,1.570796,2.0,16,800,4,0.7412,0.7559,0.7125,0.7335
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,pi_over_2,1.570796,5.0,64,800,4,0.7388,0.7485,0.72,0.7335
6,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,pi,3.141593,0.1,64,800,4,0.7288,0.7229,0.75,0.7335
6,scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,pi_over_2,1.570796,5.0,64,800,4,0.7212,0.7109,0.7625,0.7335
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,pi,3.141593,2.0,64,800,4,0.7312,0.7259,0.7425,0.7334
6,scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,pi,3.141593,10.0,64,800,4,0.6925,0.6498,0.845,0.7334
4,scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_c,pi_over_2,1.570796,0.1,16,800,4,0.7488,0.7751,0.6975,0.7333
4,scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_c,pi_over_2,1.570796,5.0,16,800,4,0.7463,0.7706,0.7,0.7333
6,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,pi_over_2,1.570796,5.0,64,800,4,0.745,0.7673,0.7025,0.7333
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_p; scaled_has_mn; scaled_has_s,pi_over_2,1.570796,0.1,64,800,4,0.7425,0.7572,0.7125,0.7333
8,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_p; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,0.5,256,800,4,0.7337,0.7351,0.7325,0.7333
4,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_mn; scaled_has_si,pi,3.141593,1.0,16,800,4,0.74,0.7531,0.715,0.7332
8,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,256,800,4,0.7338,0.7339,0.735,0.7332
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,pi_over_2,1.570796,10.0,64,800,4,0.7288,0.7199,0.7475,0.7332
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,pi_over_2,1.570796,1.0,64,800,4,0.7075,0.6803,0.8075,0.7332
8,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,0.5,256,800,4,0.6988,0.6615,0.825,0.7332
4,scaled_space_group_number; scaled_has_fe; scaled_has_mn; scaled_has_s,pi_over_2,1.570796,1.0,16,800,4,0.7425,0.7609,0.7075,0.7331
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_si,pi_over_2,1.570796,5.0,16,800,4,0.7425,0.7615,0.7075,0.7331
6,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,pi,3.141593,0.1,64,800,4,0.7425,0.7609,0.7075,0.7331
4,scaled_space_group_number; scaled_has_p; scaled_has_mn; scaled_has_s,pi_over_2,1.570796,1.0,16,800,4,0.74,0.7529,0.715,0.7331
6,scaled_space_group_number; scaled_band_gap; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,pi_over_2,1.570796,2.0,64,800,4,0.7363,0.7423,0.725,0.7331
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,pi,3.141593,5.0,64,800,4,0.7338,0.7341,0.7325,0.7331
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_p; scaled_has_si; scaled_has_s,pi_over_2,1.570796,0.5,64,800,4,0.7325,0.7324,0.735,0.7331
4,scaled_formation_energy_per_atom; scaled_has_p; scaled_has_c; scaled_has_si,pi_over_2,1.570796,2.0,16,800,4,0.7538,0.7987,0.6775,0.733
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn,pi_over_2,1.570796,2.0,64,800,4,0.7275,0.7179,0.75,0.7329
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn,pi_over_2,1.570796,0.5,64,800,4,0.7088,0.6816,0.8075,0.7329
6,scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si,pi,3.141593,0.1,64,800,4,0.6938,0.6501,0.84,0.7329
8,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_s,pi,3.141593,0.1,256,800,4,0.745,0.7697,0.7,0.7328
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,pi_over_2,1.570796,2.0,64,800,4,0.7388,0.7492,0.7175,0.7328
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c,pi_over_2,1.570796,2.0,64,800,4,0.7362,0.7415,0.725,0.7328
8,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,256,800,4,0.7275,0.7209,0.75,0.7328
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,pi,3.141593,10.0,64,800,4,0.7212,0.7018,0.775,0.7328
4,scaled_formation_energy_per_atom; scaled_has_p; scaled_has_mn; scaled_has_c,pi_over_2,1.570796,2.0,16,800,4,0.7438,0.7659,0.7025,0.7327
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_s,pi_over_2,1.570796,0.5,16,800,4,0.74,0.7545,0.7125,0.7327
8,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,0.5,256,800,4,0.7375,0.7427,0.725,0.7326
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,pi,3.141593,5.0,64,800,4,0.7362,0.741,0.725,0.7326
8,scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,0.1,256,800,4,0.6925,0.6573,0.835,0.7326
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,pi_over_2,1.570796,10.0,64,800,4,0.7375,0.7464,0.72,0.7325
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,10.0,64,800,4,0.7362,0.7415,0.725,0.7325
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,pi_over_2,1.570796,10.0,64,800,4,0.7325,0.7312,0.735,0.7325
8,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,1.0,256,800,4,0.7162,0.6998,0.7825,0.7325
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn,pi_over_2,1.570796,1.0,64,800,4,0.7138,0.6924,0.7875,0.7325
4,scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_s,pi_over_2,1.570796,0.5,16,800,4,0.74,0.7544,0.7125,0.7324
6,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_si,pi,3.141593,0.5,64,800,4,0.7388,0.751,0.715,0.7324
8,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,0.1,256,800,4,0.7387,0.7479,0.72,0.7324
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,64,800,4,0.7375,0.7465,0.72,0.7324
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_si; scaled_has_s,pi_over_2,1.570796,5.0,64,800,4,0.735,0.7385,0.7275,0.7324
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_c; scaled_has_s,pi,3.141593,2.0,64,800,4,0.7438,0.7651,0.7025,0.7323
4,scaled_formation_energy_per_atom; scaled_has_mn; scaled_has_c; scaled_has_si,pi,3.141593,0.5,16,800,4,0.74,0.7539,0.7125,0.7323
8,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,1.0,256,800,4,0.7363,0.74,0.7275,0.7323
8,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi,3.141593,5.0,256,800,4,0.735,0.7365,0.73,0.7323
6,scaled_space_group_number; scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_si,pi_over_2,1.570796,5.0,64,800,4,0.735,0.7383,0.7275,0.7323
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,pi_over_2,1.570796,2.0,64,800,4,0.7162,0.701,0.7775,0.7323
4,scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_p; scaled_has_mn,pi,3.141593,0.1,16,800,4,0.6925,0.6517,0.84,0.7323
6,scaled_band_gap; scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si,pi,3.141593,2.0,64,800,4,0.665,0.6105,0.915,0.7323
6,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_s,pi,3.141593,0.1,64,800,4,0.745,0.7719,0.6975,0.7322
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_si,pi,3.141593,1.0,16,800,4,0.7437,0.7684,0.7,0.7322
8,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,pi,3.141593,0.1,256,800,4,0.7413,0.7575,0.71,0.7322
4,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_c,pi_over_2,1.570796,2.0,16,800,4,0.7375,0.7485,0.7175,0.7322
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_c,pi_over_2,1.570796,0.1,64,800,4,0.7038,0.6733,0.81,0.7322
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_si; scaled_has_s,pi,3.141593,1.0,64,800,4,0.7412,0.7587,0.7075,0.7321
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_si; scaled_has_s,pi_over_2,1.570796,10.0,64,800,4,0.7388,0.7505,0.715,0.7321
8,scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,pi,3.141593,0.1,256,800,4,0.6938,0.6519,0.835,0.7321
4,scaled_formation_energy_per_atom; scaled_has_p; scaled_has_c; scaled_has_si,pi,3.141593,2.0,16,800,4,0.7488,0.784,0.6875,0.732
4,scaled_formation_energy_per_atom; scaled_has_p; scaled_has_c; scaled_has_s,pi_over_2,1.570796,0.5,16,800,4,0.7475,0.7798,0.69,0.732
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_has_fe; scaled_has_mn; scaled_has_s,pi,3.141593,0.1,64,800,4,0.7425,0.7629,0.705,0.732
6,scaled_space_group_number; scaled_band_gap; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_s,pi,3.141593,0.1,64,800,4,0.7413,0.7594,0.7075,0.732
8,scaled_space_group_number; scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_fe; scaled_has_mn; scaled_has_c; scaled_has_si; scaled_has_s,pi_over_2,1.570796,0.1,256,800,4,0.7388,0.7492,0.7175,0.732
6,scaled_formation_energy_per_atom; scaled_number_of_elements; scaled_has_p; scaled_has_mn; scaled_has_si; scaled_has_s,pi,3.141593,0.5,64,800,4,0.7338,0.7368,0.7275,0.732
6,scaled_space_group_number; scaled_number_of_elements; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_si,pi,3.141593,5.0,64,800,4,0.72,0.7003,0.775,0.732
6,scaled_space_group_number; scaled_band_gap; scaled_has_fe; scaled_has_p; scaled_has_mn; scaled_has_s,pi,3.141593,10.0,64,800,4,0.7362,0.7423,0.7225,0.7319
4,scaled_space_group_number; scaled_has_fe; scaled_has_p; scaled_has_mn,pi_over_2,1.570796,0.1,16,800,4,0.6988,0.6643,0.8225,0.7319
