material_id,formula,space_group_number,crystal_system,formation_energy_per_atom,energy_above_hull,is_stable,band_gap,is_metal,theoretical,deprecated
mp-26417,Li2Cr(PO3)4,15,Monoclinic,-2.611304988,0.030421841,FALSE,3.4433,FALSE,TRUE,FALSE
mp-26421,Li3V3(PO4)4,15,Monoclinic,-2.693844868,0.027551316,FALSE,1.8495,FALSE,TRUE,FALSE
mp-26423,LiCoP2O7,2,Triclinic,-2.317461963,0.067791614,FALSE,0.9956,FALSE,TRUE,FALSE
mp-26425,Li3Cr2P5O16,13,Monoclinic,-2.605251736,0.036711203,FALSE,2.8393,FALSE,TRUE,FALSE
mp-26429,LiVPO5,15,Monoclinic,-2.639335813,0.026959481,FALSE,1.2693,FALSE,TRUE,FALSE
mp-26435,LiCrP2O7,2,Triclinic,-2.65035711,0.023987125,FALSE,2.5248,FALSE,TRUE,FALSE
mp-26437,Li3Ni2(PO4)3,14,Monoclinic,-2.265273041,0.069687417,FALSE,0,TRUE,TRUE,FALSE
mp-26438,LiNi2(PO4)3,14,Monoclinic,-1.978055244,0.139700268,FALSE,0.0127,FALSE,TRUE,FALSE
mp-26439,Li3Mo2(PO4)3,9,Monoclinic,-2.543633728,0.022121852,FALSE,3.9668,FALSE,TRUE,FALSE
mp-26443,LiMoP2O7,2,Triclinic,-2.561218408,0.021605628,FALSE,3.7222,FALSE,TRUE,FALSE
mp-26449,LiNiP2O7,2,Triclinic,-2.297861584,0.049103674,FALSE,0.0336,FALSE,TRUE,FALSE
mp-26453,Li3Mn2(PO4)3,12,Monoclinic,-2.537969624,0.029551771,FALSE,0,TRUE,TRUE,FALSE
mp-26456,LiCoP2O7,7,Monoclinic,-2.28296759,0.102285986,FALSE,0.8123,FALSE,TRUE,FALSE
mp-26461,LiVPO5,14,Monoclinic,-2.6387881,0.027507193,FALSE,1.7074,FALSE,TRUE,FALSE
mp-26465,LiVPO5,33,Orthorhombic,-2.634383771,0.031911522,FALSE,2.5335,FALSE,TRUE,FALSE
mp-26467,LiCuPO4,14,Monoclinic,-2.188822851,0.046639751,FALSE,0,TRUE,TRUE,FALSE
mp-2646976,Li3Bi,194,Hexagonal,-0.61700692,0.010822449,FALSE,0.4031,FALSE,TRUE,FALSE
mp-2646995,Li3PS4,121,Tetragonal,-1.174352267,0.007420595,FALSE,2.9579,FALSE,TRUE,FALSE
mp-2647033,Li2H2C6N9Cl,1,Triclinic,-0.458516439,0,TRUE,2.9466,FALSE,TRUE,FALSE
mp-2647071,LiZnF6,148,Trigonal,-1.706271214,0.053444842,FALSE,0,TRUE,TRUE,FALSE
mp-26471,Li4Fe5(P3O11)2,14,Monoclinic,-2.439047896,0.040637109,FALSE,3.4113,FALSE,TRUE,FALSE
mp-26477,LiCuPO4,82,Tetragonal,-2.19451821,0.040944392,FALSE,0.1742,FALSE,TRUE,FALSE
mp-26480,LiNiP2O7,1,Triclinic,-2.276215827,0.070749432,FALSE,0,TRUE,TRUE,FALSE
mp-26481,Li3Cr(PO4)2,14,Monoclinic,-2.662901644,0.029129117,FALSE,2.8067,FALSE,TRUE,FALSE
mp-26489,Li3Cr2(PO4)3,12,Monoclinic,-2.623978576,0.043574017,FALSE,1.8989,FALSE,TRUE,FALSE
mp-26493,LiCrP2O7,14,Monoclinic,-2.647338154,0.027006081,FALSE,3.1995,FALSE,TRUE,FALSE
mp-26501,Li3Mo(PO4)2,14,Monoclinic,-2.59079411,0.028524499,FALSE,4.217,FALSE,TRUE,FALSE
mp-26511,LiNi4(PO4)3,122,Tetragonal,-2.172858817,0.027251347,FALSE,3.6954,FALSE,TRUE,FALSE
mp-26513,LiCuPO4,146,Trigonal,-2.188548844,0.046913758,FALSE,0.0939,FALSE,TRUE,FALSE
mp-26515,Li2CoP2O7,1,Triclinic,-2.492305881,0.036216295,FALSE,2.8447,FALSE,TRUE,FALSE
mp-26519,Li3Mo(PO4)2,14,Monoclinic,-2.589889256,0.029429353,FALSE,4.1428,FALSE,TRUE,FALSE
mp-26521,LiMo(PO3)4,15,Monoclinic,-2.552985139,0.029634927,FALSE,4.3289,FALSE,TRUE,FALSE
mp-26525,Li3Ni3(PO4)4,15,Monoclinic,-2.190491702,0.079130773,FALSE,0.026,FALSE,TRUE,FALSE
mp-26531,LiCu2P3O10,11,Monoclinic,-2.212194658,0.032131749,FALSE,0.0434,FALSE,TRUE,FALSE
mp-26533,LiNb2(PO4)3,9,Monoclinic,-2.769814049,0.05584092,FALSE,0,TRUE,TRUE,FALSE
mp-26535,Li3Mo2(PO4)3,12,Monoclinic,-2.539204996,0.026550584,FALSE,2.727,FALSE,TRUE,FALSE
mp-26539,Li3V(PO4)2,14,Monoclinic,-2.705025792,0.029900715,FALSE,2.126,FALSE,TRUE,FALSE
mp-26541,LiSb(PO3)4,20,Orthorhombic,-2.486525344,0.032527787,FALSE,4.2592,FALSE,TRUE,FALSE
mp-26546,LiFeP2O7,1,Triclinic,-2.488293461,0.037465918,FALSE,2.2582,FALSE,TRUE,FALSE
mp-26549,LiNb(PO3)4,60,Orthorhombic,-2.602711184,0.064555518,FALSE,0.0665,FALSE,TRUE,FALSE
mp-26551,Li4Co5(P3O11)2,14,Monoclinic,-2.341950737,0.057881249,FALSE,0,TRUE,TRUE,FALSE
mp-26553,Li2Mn3(P2O7)2,2,Triclinic,-2.59919574,0.029181609,FALSE,3.758,FALSE,TRUE,FALSE
mp-26555,LiMnP2O7,1,Triclinic,-2.544589294,0.020735576,FALSE,0.9889,FALSE,TRUE,FALSE
mp-26559,LiFePO4,7,Monoclinic,-2.4411449,0.038751115,FALSE,3.4159,FALSE,TRUE,FALSE
mp-26561,Li3Mo3(PO4)4,1,Triclinic,-2.497384279,0.027749244,FALSE,2.5497,FALSE,TRUE,FALSE
mp-26563,LiFeP2O7,2,Triclinic,-2.504293269,0.02146611,FALSE,2.3821,FALSE,TRUE,FALSE
mp-26567,LiCo3(P3O10)2,20,Orthorhombic,-2.244073059,0.062322772,FALSE,0.9597,FALSE,TRUE,FALSE
mp-26571,LiCrP2O7,14,Monoclinic,-2.639911164,0.034433071,FALSE,2.9594,FALSE,TRUE,FALSE
mp-26575,Li3Fe(PO4)2,12,Monoclinic,-2.546598763,0.034495896,FALSE,1.953,FALSE,TRUE,FALSE
mp-26576,Li2Fe(PO4)2,8,Monoclinic,-2.374817072,0.083593635,FALSE,0,TRUE,TRUE,FALSE
mp-26577,LiNiPO4,146,Trigonal,-2.322445468,0.042602679,FALSE,3.4556,FALSE,TRUE,FALSE
mp-26579,LiCrPO4,61,Orthorhombic,-2.543047576,0.028342601,FALSE,3.0065,FALSE,TRUE,FALSE
mp-26581,LiFe2(PO4)3,167,Trigonal,-2.248456408,0.078925199,FALSE,0,TRUE,TRUE,FALSE
mp-26585,Li5Sb2P5O18,2,Triclinic,-2.554948122,0.026385134,FALSE,3.5619,FALSE,TRUE,FALSE
mp-26586,Li3Sb2P5O18,1,Triclinic,-2.481027737,0.035785465,FALSE,1.8145,FALSE,TRUE,FALSE
mp-2659,LiN3,12,Monoclinic,-0.205821526,0,TRUE,3.6364,FALSE,FALSE,FALSE
mp-26591,LiNb2(PO4)3,2,Triclinic,-2.767537045,0.058117924,FALSE,0,TRUE,TRUE,FALSE
mp-26595,Li5V2P5O18,2,Triclinic,-2.707321445,0.020359485,FALSE,1.9323,FALSE,TRUE,FALSE
mp-2659898,LiBH4,186,Hexagonal,-0.421020043,0.027562951,FALSE,6.8235,FALSE,FALSE,FALSE
mp-26601,Li3Mn2(PO4)3,148,Trigonal,-2.528964815,0.03855658,FALSE,0,TRUE,TRUE,FALSE
mp-26605,Li3Cr2(PO4)3,5,Monoclinic,-2.634305192,0.0332474,FALSE,2.8815,FALSE,TRUE,FALSE
mp-26607,LiMnPO4,14,Monoclinic,-2.596449979,0.036978754,FALSE,3.7314,FALSE,TRUE,FALSE
mp-26609,LiCr2(PO4)3,2,Triclinic,-2.455479579,0.044232692,FALSE,0,TRUE,TRUE,FALSE
mp-26611,LiFePO4,159,Trigonal,-2.42419507,0.055700945,FALSE,3.5237,FALSE,TRUE,FALSE
mp-26613,LiFeP2O7,11,Monoclinic,-2.489345151,0.036414228,FALSE,2.2934,FALSE,TRUE,FALSE
mp-2661453,Li2H2Pt,139,Tetragonal,-0.523154923,0.044306843,FALSE,0,TRUE,TRUE,FALSE
mp-26617,Li3Cr(PO4)2,15,Monoclinic,-2.661220697,0.030810064,FALSE,2.8433,FALSE,TRUE,FALSE
mp-26618,Li2Cr(PO4)2,9,Monoclinic,-2.522642029,0.062512774,FALSE,0.3248,FALSE,TRUE,FALSE
mp-26619,Li3V(PO4)2,14,Monoclinic,-2.70444418,0.030482327,FALSE,2.1002,FALSE,TRUE,FALSE
mp-26627,LiMoP2O7,14,Monoclinic,-2.546018261,0.036805776,FALSE,4.045,FALSE,TRUE,FALSE
mp-26629,LiTiP2O7,4,Monoclinic,-2.862672925,0.05390715,FALSE,0.1696,FALSE,FALSE,FALSE
mp-26635,LiV2P3O10,11,Monoclinic,-2.624957697,0.028912816,FALSE,2.6971,FALSE,TRUE,FALSE
mp-26637,Li3Mo3(PO4)4,4,Monoclinic,-2.49525312,0.029880403,FALSE,2.6894,FALSE,TRUE,FALSE
mp-26639,LiCoP2O7,14,Monoclinic,-2.315471108,0.069782468,FALSE,2.1626,FALSE,TRUE,FALSE
mp-26643,LiFeP2O7,14,Monoclinic,-2.497934559,0.02782482,FALSE,2.6887,FALSE,TRUE,FALSE
mp-26647,LiCoP2O7,14,Monoclinic,-2.31239938,0.072854196,FALSE,1.0073,FALSE,TRUE,FALSE
mp-26649,Li2SnP2O7,2,Triclinic,-2.552136415,0.019785588,FALSE,4.1534,FALSE,TRUE,FALSE
mp-26650,LiSnP2O7,1,Triclinic,-2.451150581,0.100143964,FALSE,0,TRUE,TRUE,FALSE
mp-26652,LiSb(PO3)5,14,Monoclinic,-2.426743794,0.051867013,FALSE,0.1298,FALSE,TRUE,FALSE
mp-26669,LiCr(PO3)4,12,Monoclinic,-2.598325216,0.04442457,FALSE,3.2041,FALSE,TRUE,FALSE
mp-26673,Li2V(PO4)2,147,Trigonal,-2.648120343,0.038697859,FALSE,0,TRUE,TRUE,FALSE
mp-26675,LiSb(PO3)4,14,Monoclinic,-2.487528873,0.031524258,FALSE,4.302,FALSE,TRUE,FALSE
mp-26677,Li3Fe2(PO4)3,12,Monoclinic,-2.471529128,0.040712921,FALSE,1.3953,FALSE,TRUE,FALSE
mp-26679,Li3Ni2(PO4)3,12,Monoclinic,-2.260262827,0.074697631,FALSE,0,TRUE,TRUE,FALSE
mp-26680,LiNi2(PO4)3,12,Monoclinic,-1.974204183,0.143551329,FALSE,0,TRUE,TRUE,FALSE
mp-26681,LiVP2O7,2,Triclinic,-2.707313564,0.011040146,FALSE,2.1046,FALSE,TRUE,FALSE
mp-26683,Li5Cr2P5O18,2,Triclinic,-2.662172113,0.034421133,FALSE,2.4505,FALSE,TRUE,FALSE
mp-26684,Li3Cr2P5O18,2,Triclinic,-2.492386506,0.091513839,FALSE,0,TRUE,TRUE,FALSE
mp-26685,LiNi(PO3)4,12,Monoclinic,-2.349781098,0.075035626,FALSE,0.9289,FALSE,TRUE,FALSE
mp-26689,Li2V(PO3)4,15,Monoclinic,-2.64202422,0.026025544,FALSE,2.4766,FALSE,TRUE,FALSE
mp-26691,Li3Ni(PO4)2,12,Monoclinic,-2.395484286,0.060818139,FALSE,0.1985,FALSE,TRUE,FALSE
mp-26692,Li2Ni(PO4)2,8,Monoclinic,-2.199699267,0.119060127,FALSE,0,TRUE,TRUE,FALSE
mp-26695,Li2CuPO4,62,Orthorhombic,-2.301173933,0.054951748,FALSE,1.7827,FALSE,TRUE,FALSE
mp-26701,Li3Sn2(PO4)3,14,Monoclinic,-2.518207703,0.035131742,FALSE,2.5065,FALSE,TRUE,FALSE
mp-26702,LiSn2(PO4)3,14,Monoclinic,-2.523788801,0.005208087,FALSE,3.5071,FALSE,TRUE,FALSE
mp-26703,LiFe2(PO4)3,2,Triclinic,-2.216398105,0.110983503,FALSE,0.2584,FALSE,TRUE,FALSE
mp-26705,Li3Cr2(PO4)3,15,Monoclinic,-2.637023711,0.030528882,FALSE,2.9382,FALSE,TRUE,FALSE
mp-26707,LiV3(P3O10)2,20,Orthorhombic,-2.608295665,0.078963711,FALSE,1.6917,FALSE,TRUE,FALSE
mp-26710,LiSnP2O7,2,Triclinic,-2.451856789,0.099437756,FALSE,0.059,FALSE,TRUE,FALSE
mp-26711,Li3V2(PO4)3,15,Monoclinic,-2.692764447,0.034842189,FALSE,1.9373,FALSE,TRUE,FALSE
mp-26712,LiV2(PO4)3,167,Trigonal,-2.653349934,0.001636383,FALSE,1.3097,FALSE,TRUE,FALSE
mp-26715,LiCoP2O7,14,Monoclinic,-2.333942487,0.05131109,FALSE,0,TRUE,TRUE,FALSE
mp-26717,LiFeP2O7,14,Monoclinic,-2.487822574,0.037936805,FALSE,2.1192,FALSE,TRUE,FALSE
mp-26719,LiV(PO3)4,4,Monoclinic,-2.633801957,0.038166732,FALSE,2.3085,FALSE,TRUE,FALSE
mp-26721,Li2Nb(PO4)2,14,Monoclinic,-2.745848654,0.060918774,FALSE,0.092,FALSE,TRUE,FALSE
mp-26725,LiSnPO4,159,Trigonal,-2.435303022,0.035113004,FALSE,2.5566,FALSE,TRUE,FALSE
mp-26727,LiVP2O7,1,Triclinic,-2.690153932,0.028199778,FALSE,2.0882,FALSE,TRUE,FALSE
mp-26731,Li2VP2O7,2,Triclinic,-2.652378725,0.036475686,FALSE,3.14,FALSE,TRUE,FALSE
mp-26739,Li3Cr2(PO4)3,230,Cubic,-2.632744236,0.034808357,FALSE,3.1577,FALSE,TRUE,FALSE
mp-26740,LiCr2(PO4)3,142,Tetragonal,-2.397938152,0.101774119,FALSE,0,TRUE,TRUE,FALSE
mp-26741,LiCu4(PO4)3,15,Monoclinic,-1.957715316,0.038141681,FALSE,0,TRUE,TRUE,FALSE
mp-26745,LiSbP2O7,2,Triclinic,-2.476732807,0.036350844,FALSE,3.4338,FALSE,TRUE,FALSE
mp-26749,LiFeP2O7,14,Monoclinic,-2.489713086,0.036046293,FALSE,2.5805,FALSE,TRUE,FALSE
mp-26751,Li2CrP2O7,14,Monoclinic,-2.622539825,0.03699403,FALSE,3.1248,FALSE,TRUE,FALSE
mp-26757,LiCoPO4,7,Monoclinic,-2.364739423,0.039350525,FALSE,2.6704,FALSE,TRUE,FALSE
mp-26765,LiV6P7O24,11,Monoclinic,-2.595842518,0.035482196,FALSE,2.4016,FALSE,TRUE,FALSE
mp-26767,LiNb(PO3)4,15,Monoclinic,-2.593350152,0.07391655,FALSE,0,TRUE,TRUE,FALSE
mp-26771,Li2CrP2O7,12,Monoclinic,-2.630717493,0.028816362,FALSE,3.5486,FALSE,TRUE,FALSE
mp-26773,Li3Fe(PO4)2,14,Monoclinic,-2.541778539,0.03931612,FALSE,2.2702,FALSE,TRUE,FALSE
mp-26777,LiCrP2O7,11,Monoclinic,-2.633317624,0.041026612,FALSE,2.5695,FALSE,TRUE,FALSE
mp-26783,LiMn(PO3)4,4,Monoclinic,-2.540614113,0.034372501,FALSE,1.8116,FALSE,TRUE,FALSE
mp-26785,LiNiP2O7,14,Monoclinic,-2.264635911,0.082329347,FALSE,0,TRUE,TRUE,FALSE
mp-26789,Li2FeP2O7,15,Monoclinic,-2.539559003,0.035318631,FALSE,4.103,FALSE,TRUE,FALSE
mp-26791,LiFePO4,33,Orthorhombic,-2.434248113,0.045647902,FALSE,3.6765,FALSE,TRUE,FALSE
mp-26794,Li3Cu(PO4)2,7,Monoclinic,-2.343400529,0.056848976,FALSE,0,TRUE,TRUE,FALSE
mp-26795,LiCu5P3O13,2,Triclinic,-1.86454219,0.035581893,FALSE,0,TRUE,TRUE,FALSE
mp-26805,Li3Fe(PO4)2,14,Monoclinic,-2.543119095,0.037975564,FALSE,2.2066,FALSE,TRUE,FALSE
mp-26807,Li3Fe3(PO4)4,15,Monoclinic,-2.429896997,0.04527057,FALSE,2.2551,FALSE,TRUE,FALSE
mp-26811,LiFe(PO3)4,4,Monoclinic,-2.511283424,0.038406458,FALSE,2.9057,FALSE,TRUE,FALSE
mp-26817,LiVP2O7,14,Monoclinic,-2.702048529,0.016305181,FALSE,0,TRUE,TRUE,FALSE
mp-26819,LiMnPO4,7,Monoclinic,-2.589920039,0.043508694,FALSE,3.6599,FALSE,TRUE,FALSE
mp-26823,Li2Cu3(P2O7)2,14,Monoclinic,-2.212279402,0.036660483,FALSE,0.1731,FALSE,TRUE,FALSE
mp-26825,Li3Fe2(PO4)3,15,Monoclinic,-2.469539167,0.042702882,FALSE,2.2355,FALSE,TRUE,FALSE
mp-26829,LiCr(PO3)4,4,Monoclinic,-2.603858639,0.038891147,FALSE,3.4762,FALSE,TRUE,FALSE
mp-26832,LiMo(PO4)2,14,Monoclinic,-2.446712449,0.067317327,FALSE,1.4093,FALSE,TRUE,FALSE
mp-26835,Li3Bi5(PO4)6,1,Triclinic,-2.443650986,0.041982694,FALSE,3.9855,FALSE,TRUE,FALSE
mp-26837,LiMoP2O7,14,Monoclinic,-2.541321943,0.041502094,FALSE,4.06,FALSE,TRUE,FALSE
mp-26841,LiNi(PO3)3,146,Trigonal,-2.468967644,0.028720953,FALSE,4.908,FALSE,TRUE,FALSE
mp-26845,Li3Mn2(PO4)3,15,Monoclinic,-2.535231094,0.032290301,FALSE,1.426,FALSE,TRUE,FALSE
mp-26846,LiMn2(PO4)3,15,Monoclinic,-2.370705163,0.011566103,FALSE,0.5995,FALSE,TRUE,FALSE
mp-26847,LiCoP2O7,14,Monoclinic,-2.316366738,0.068886838,FALSE,1.1065,FALSE,TRUE,FALSE
mp-26851,Li2CuPO4,6,Monoclinic,-2.306608074,0.049517606,FALSE,1.3886,FALSE,TRUE,FALSE
mp-26853,LiCrP2O7,14,Monoclinic,-2.630636844,0.043707391,FALSE,2.5327,FALSE,TRUE,FALSE
mp-26855,Li2Sn(PO3)4,125,Tetragonal,-2.536968277,0.043686856,FALSE,4.0307,FALSE,TRUE,FALSE
mp-26856,LiSn(PO3)4,134,Tetragonal,-2.462979093,0.080959922,FALSE,0.0162,FALSE,TRUE,FALSE
mp-26861,LiCo(PO3)4,4,Monoclinic,-2.383649768,0.045053841,FALSE,1.4848,FALSE,TRUE,FALSE
mp-26863,Li2Mo(PO4)2,9,Monoclinic,-2.539305818,0.043513365,FALSE,1.6269,FALSE,TRUE,FALSE
mp-26864,LiMo(PO4)2,15,Monoclinic,-2.440322681,0.073707094,FALSE,1.348,FALSE,TRUE,FALSE
mp-26865,LiV(PO3)4,15,Monoclinic,-2.626269427,0.045699262,FALSE,2.0738,FALSE,TRUE,FALSE
mp-26869,Li3Cr2(PO4)3,15,Monoclinic,-2.629845771,0.037706821,FALSE,2.6377,FALSE,TRUE,FALSE
mp-26870,LiCr2(PO4)3,15,Monoclinic,-2.39104145,0.10867082,FALSE,0,TRUE,TRUE,FALSE
mp-26871,Li2Sn3(P2O7)2,2,Triclinic,-2.429755924,0.045174434,FALSE,2.8283,FALSE,TRUE,FALSE
mp-26875,Li2CuPO4,14,Monoclinic,-2.290353737,0.065771943,FALSE,1.5925,FALSE,TRUE,FALSE
mp-26881,LiCrPO4,159,Trigonal,-2.527801352,0.043588825,FALSE,2.0107,FALSE,TRUE,FALSE
mp-26883,Li3Ti2(PO4)3,148,Trigonal,-2.869104414,0.064253929,FALSE,0,TRUE,TRUE,FALSE
mp-26884,LiTi2(PO4)3,2,Triclinic,-3.012669638,0.00552727,FALSE,2.6676,FALSE,TRUE,FALSE
mp-26887,LiVP2O7,14,Monoclinic,-2.688680509,0.029673201,FALSE,2.0349,FALSE,TRUE,FALSE
mp-26896,LiV(PO4)2,15,Monoclinic,-2.515966108,0.069539256,FALSE,1.354,FALSE,TRUE,FALSE
mp-26897,LiSn(PO3)3,188,Hexagonal,-2.495593943,0.041463991,FALSE,3.16,FALSE,TRUE,FALSE
mp-26901,Li4FeP2O9,12,Monoclinic,-2.451864786,0.060426833,FALSE,0,TRUE,TRUE,FALSE
mp-26902,Li3FeP2O9,1,Triclinic,-2.30697827,0.102043411,FALSE,0.0279,FALSE,TRUE,FALSE
mp-26903,Li3V2(PO4)3,15,Monoclinic,-2.685188461,0.042418175,FALSE,1.8138,FALSE,TRUE,FALSE
mp-26904,LiV2(PO4)3,15,Monoclinic,-2.571557252,0.083429065,FALSE,1.1099,FALSE,TRUE,FALSE
mp-26907,LiCr(PO3)4,15,Monoclinic,-2.601382819,0.041366967,FALSE,3.1364,FALSE,TRUE,FALSE
mp-26911,Li4CrP2O9,12,Monoclinic,-2.579133,0.042060778,FALSE,0.1759,FALSE,TRUE,FALSE
mp-26913,LiCr4(PO4)3,2,Triclinic,-2.470605261,0.028050514,FALSE,2.6503,FALSE,TRUE,FALSE
mp-26915,LiV(PO3)4,15,Monoclinic,-2.637720725,0.034247964,FALSE,2.2021,FALSE,TRUE,FALSE
mp-26919,LiCoPO4,33,Orthorhombic,-2.35705048,0.047039468,FALSE,2.7679,FALSE,TRUE,FALSE
mp-26921,Li2Ni5(PO4)4,2,Triclinic,-2.187937986,0.054933878,FALSE,3.6441,FALSE,TRUE,FALSE
mp-26923,LiCrPO5,62,Orthorhombic,-2.431670366,0.056907491,FALSE,0,TRUE,TRUE,FALSE
mp-26925,LiCo(PO3)4,15,Monoclinic,-2.36132259,0.067381019,FALSE,1.1502,FALSE,TRUE,FALSE
mp-26927,LiMn2P3O10,15,Monoclinic,-2.577579589,0.04397136,FALSE,3.6893,FALSE,TRUE,FALSE
mp-26937,LiMn(PO3)3,188,Hexagonal,-2.588604768,0.04517848,FALSE,3.9812,FALSE,TRUE,FALSE
mp-26941,LiMnPO4,2,Triclinic,-2.587892439,0.045536294,FALSE,3.553,FALSE,TRUE,FALSE
mp-26947,Li2V(PO4)2,7,Monoclinic,-2.638572752,0.04824545,FALSE,1.5766,FALSE,TRUE,FALSE
mp-26948,LiV(PO4)2,26,Orthorhombic,-2.464025541,0.121479823,FALSE,0.8718,FALSE,TRUE,FALSE
mp-26949,LiSn2(PO3)5,7,Monoclinic,-2.501042856,0,TRUE,4.0844,FALSE,TRUE,FALSE
mp-26955,LiV(PO3)4,60,Orthorhombic,-2.671968689,0,TRUE,2.1576,FALSE,TRUE,FALSE
mp-26957,Li2V2(PO4)3,14,Monoclinic,-2.692116933,0.005157956,FALSE,0,TRUE,FALSE,FALSE
mp-26963,LiVPO5,62,Orthorhombic,-2.666295293,0,TRUE,1.5636,FALSE,FALSE,FALSE
mp-26965,Li2CrP2O7,15,Monoclinic,-2.659533855,0,TRUE,3.834,FALSE,TRUE,FALSE
mp-26967,LiCr4(PO4)3,62,Orthorhombic,-2.498655775,0,TRUE,2.6429,FALSE,TRUE,FALSE
mp-26971,Li3Cr2(PO4)3,148,Trigonal,-2.667456581,9.60E-05,FALSE,3.0572,FALSE,TRUE,FALSE
mp-26975,Li9Cr3P8O29,165,Trigonal,-2.701587922,0,TRUE,3.0834,FALSE,FALSE,FALSE
mp-26976,Li6Cr3P8O29,1,Triclinic,-2.556496625,0.043501052,FALSE,0.2506,FALSE,TRUE,FALSE
mp-26977,LiMn2P3O10,11,Monoclinic,-2.621550949,0,TRUE,4.0134,FALSE,TRUE,FALSE
mp-26981,LiMnP2O7,4,Monoclinic,-2.420840794,0.144484076,FALSE,1.3147,FALSE,FALSE,FALSE
mp-26983,LiMn(PO3)4,60,Orthorhombic,-2.574986614,0,TRUE,1.3434,FALSE,TRUE,FALSE
mp-26985,Li2Fe3(P2O7)2,14,Monoclinic,-2.475430947,0.004125617,FALSE,3.9224,FALSE,FALSE,FALSE
mp-26989,LiCoPO4,33,Orthorhombic,-2.401565076,0.002524872,FALSE,3.1609,FALSE,TRUE,FALSE
mp-26991,LiCo(PO3)3,19,Orthorhombic,-2.501662573,0.000464313,FALSE,3.0572,FALSE,FALSE,FALSE
mp-26995,LiCoP2O7,4,Monoclinic,-2.314559931,0.070693645,FALSE,0.9362,FALSE,TRUE,FALSE
mp-26997,LiCo(PO3)4,60,Orthorhombic,-2.428703609,0,TRUE,1.3617,FALSE,TRUE,FALSE
mp-27003,Li3Mo2(PO4)3,148,Trigonal,-2.565755581,0,TRUE,3.9347,FALSE,TRUE,FALSE
mp-27005,LiMo2(PO4)3,2,Triclinic,-2.502726227,0.004356512,FALSE,1.4194,FALSE,TRUE,FALSE
mp-27007,LiFe2P3O10,11,Monoclinic,-2.479408054,0,TRUE,3.1686,FALSE,TRUE,FALSE
mp-27013,Li9V3P8O29,165,Trigonal,-2.729611027,0.000163768,FALSE,2.0806,FALSE,FALSE,FALSE
mp-27017,LiSnPO4,33,Orthorhombic,-2.464688699,0.005727327,FALSE,3.5011,FALSE,TRUE,FALSE
mp-27027,Li3Fe3(PO4)4,4,Monoclinic,-2.456014552,0.019153015,FALSE,2.0933,FALSE,TRUE,FALSE
mp-27031,LiMnP2O7,5,Monoclinic,-2.562254739,0.003070131,FALSE,1.0879,FALSE,TRUE,FALSE
mp-27033,Li2SnP2O7,15,Monoclinic,-2.554917621,0.017004381,FALSE,3.9316,FALSE,TRUE,FALSE
mp-27035,LiCrP2O7,5,Monoclinic,-2.654494365,0.01984987,FALSE,2.8742,FALSE,TRUE,FALSE
mp-27041,LiCrPO4,43,Orthorhombic,-2.545577739,0.025812438,FALSE,3.1388,FALSE,TRUE,FALSE
mp-27043,LiCoP2O7,5,Monoclinic,-2.350351498,0.034902079,FALSE,0,TRUE,TRUE,FALSE
mp-27045,LiCoPO4,63,Orthorhombic,-2.368133793,0.035956156,FALSE,2.7217,FALSE,TRUE,FALSE
mp-27047,Li2CuPO4,31,Orthorhombic,-2.300567645,0.055558035,FALSE,1.68,FALSE,TRUE,FALSE
mp-27048,LiCuPO4,7,Monoclinic,-2.16060917,0.074853432,FALSE,0,TRUE,TRUE,FALSE
mp-27049,Li5Ni9(P2O7)8,1,Triclinic,-2.183784075,0.10205311,FALSE,0.0039,FALSE,TRUE,FALSE
mp-27055,LiVPO5,39,Orthorhombic,-2.62834647,0.037948823,FALSE,2.4747,FALSE,TRUE,FALSE
mp-27060,LiNi5(P2O7)4,2,Triclinic,-2.12068968,0.098935298,FALSE,0,TRUE,TRUE,FALSE
mp-27063,Li2CuPO4,7,Monoclinic,-2.291635982,0.064489698,FALSE,1.6016,FALSE,TRUE,FALSE
mp-27064,LiCuPO4,7,Monoclinic,-2.18747486,0.047987742,FALSE,0,TRUE,TRUE,FALSE
mp-27067,Li7Mo4P9O32,114,Tetragonal,-2.565709727,0.043330024,FALSE,3.2862,FALSE,TRUE,FALSE
mp-27069,Li3Bi2(PO4)3,14,Monoclinic,-2.510777987,0.039077893,FALSE,4.0926,FALSE,TRUE,FALSE
mp-27077,Li7Cr4P9O32,114,Tetragonal,-2.636861512,0.05031869,FALSE,2.9699,FALSE,TRUE,FALSE
mp-27080,LiNi3P4O15,7,Monoclinic,-2.071775181,0.118506934,FALSE,0,TRUE,TRUE,FALSE
